frame,channel,SDR_mix,SDR_est,SDR_imp,process,fft.len,fft.hop,fft.win,bss.demix_update,bss.source_model,bss.n_iter,bss.ref_mic,bss.f_limit,bss.rot,bss.forget,mixdir_name
6,2,-7.238842035015485,16.827327501029274,24.066169536044757,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,2,-13.870926979855035,13.165325369740197,27.03625234959523,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,2,-32.000359950697266,-21.795243114317113,10.205116836380153,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,2,-39.158863188174024,-16.484445758054044,22.67441743011998,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,2,-11.59407850651066,15.875488598964722,27.469567105475384,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,2,-7.9305170590113585,16.497200577259207,24.427717636270565,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,2,-10.10131176097989,14.853032661172678,24.954344422152566,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,2,-10.762657985115132,15.017815007909835,25.780472993024965,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,2,-6.984980929356958,16.316103274145174,23.301084203502132,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,2,-12.294965659262678,9.332401832947179,21.627367492209856,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,2,-38.771565570390166,-22.276508372504928,16.495057197885238,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,2,-41.4949215927194,-20.773430569913973,20.721491022805427,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,2,-36.616946140418726,-13.023348871721014,23.593597268697714,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,2,-4.096522106053568,10.68470175390752,14.781223859961088,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,2,-4.09742008407128,9.5287038328582,13.62612391692948,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,2,-7.045754990828068,11.295795386875016,18.341550377703083,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,2,-5.522041207920143,6.605776275639395,12.12781748355954,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,2,-4.726767093027211,12.25920140223362,16.98596849526083,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,2,-14.672023376741006,8.618693663314552,23.290717040055558,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,2,-45.21261811793614,-16.833467602584314,28.379150515351824,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,2,-38.576897252114115,-7.093936149571522,31.482961102542593,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,2,-2.799900112392679,7.153340438426775,9.953240550819455,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,2,1.2450646867206474,16.19709991737601,14.952035230655364,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,2,-19.884425543704413,6.76366510693248,26.648090650636895,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,3,-11.087440215181754,0.6873970734842831,11.774837288666037,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
1,3,-7.66024609752926,5.389815896640276,13.050061994169535,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
2,3,-6.245670191498929,0.35065266519428173,6.596322856693211,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
3,3,-5.517668122706972,6.276562520011494,11.794230642718466,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
4,3,-6.291035565551285,6.149268903357395,12.44030446890868,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
5,3,-16.060850869011702,-13.62059823610561,2.440252632906091,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
6,3,-36.945466868427694,-34.95751464192749,1.9879522265002052,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,3,-6.490215355729489,-1.7580547440097023,4.732160611719786,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,3,-1.8819082715956823,0.6689399993326426,2.550848270928325,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,3,-5.769259501955043,-1.0600362573415452,4.709223244613497,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,3,-34.09289767449283,-29.263833882487567,4.829063792005265,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,3,-36.027999543058165,-18.08316308316345,17.944836459894717,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,3,-2.6731559362633694,6.4608608370043665,9.134016773267735,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,3,-7.571524566337397,3.5865892845762017,11.158113850913598,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,3,-40.64510413529739,-26.094696825115737,14.550407310181651,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,3,-11.619651101194677,-2.3995808661074776,9.2200702350872,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,3,-3.0002639055691493,2.468069643805317,5.468333549374466,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,3,-5.314377026508417,1.0779252237734378,6.392302250281855,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,3,-4.631196585381431,5.186333984494757,9.817530569876189,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,3,-33.2233115266733,-27.556014744211225,5.667296782462074,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,3,-28.088376192146217,-31.151526623466626,-3.063150431320409,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,3,-6.89690774773632,7.462771733797951,14.359679481534272,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,3,-4.763958419603943,0.7653813613823762,5.529339780986319,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,3,-6.5912530386160215,-0.7866427504639061,5.804610288152116,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,3,-10.029802965528216,-5.247329226096111,4.782473739432104,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,3,-44.694448512174546,-37.539887124979565,7.154561387194981,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,3,-32.63227758958306,-38.429128442558984,-5.796850852975922,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,3,-1.8985994275336926,6.450859742891035,8.349459170424728,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,3,-7.586414301902549,6.605941456482011,14.19235575838456,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,3,-5.5968985921961,5.075993864477494,10.672892456673594,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,4,-2.828574811300321,21.2091235739266,24.03769838522692,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
1,4,-6.836714427374969,20.47419437072393,27.310908798098897,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
2,4,-6.747773017373153,17.579017565010762,24.326790582383914,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
3,4,-8.580629131709895,16.6267643774123,25.207393509122195,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
4,4,-6.655102957600113,19.25142080254718,25.906523760147294,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
5,4,-5.7000844449305355,21.171886659511966,26.8719711044425,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
6,4,-4.260047033760196,21.46575955242261,25.725806586182806,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
7,4,-3.5446031420950215,19.44182908091276,22.98643222300778,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
8,4,-10.618754833930193,14.440351683457799,25.059106517387992,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
9,4,-10.488448674670991,16.419546824750235,26.907995499421226,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
10,4,-1.9272859602654877,22.114830618856093,24.04211657912158,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
11,4,2.169958956889114,24.48264139013489,22.312682433245776,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
12,4,-7.138801165798306,17.64997466721548,24.788775833013787,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
13,4,-5.981319942503908,20.8621650319198,26.84348497442371,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
14,4,-4.5232592455731,20.523350880224307,25.046610125797407,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
15,4,-2.0316631431529633,13.155988085025802,15.187651228178765,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
16,4,-8.333540757281114,8.739593543132314,17.07313430041343,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
17,4,-9.499976689697187,12.405332423325074,21.905309113022263,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
18,4,-1.8101436624283918,13.415530189167573,15.225673851595964,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
19,4,-8.047077949285061,14.15724746280306,22.20432541208812,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
20,4,-5.61551343237105,11.615724575522695,17.231238007893744,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
21,4,-14.112270724573929,10.964676746140418,25.076947470714344,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
22,4,-8.801665429745151,10.275336699935425,19.077002129680576,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
23,4,-3.670840697147177,15.325636569023352,18.99647726617053,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
24,4,-14.83173695526148,10.26335620869397,25.09509316395545,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
25,4,0.9199086614811005,13.461410960252415,12.541502298771315,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
26,4,-4.381441677332422,13.155513122664374,17.536954799996796,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
27,4,-15.034515002530874,9.032773158801726,24.0672881613326,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
28,4,-5.916837769544317,13.915747763676784,19.8325855332211,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
29,4,-3.8715191728214853,13.927713103718364,17.79923227653985,batch-sfi,4096,1024,hamming,IP1,Laplace,50,0,4000,40,0.96,mix
0,0,-5.265176752370912,19.462748366632773,24.727925119003686,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,0,-9.144143319088634,16.19241788306835,25.336561202156986,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,0,-11.563906450307568,13.89267900367614,25.456585453983706,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,0,-3.4188532694885723,19.5165031655697,22.93535643505827,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,0,-2.915948713645772,18.43005416735612,21.34600288100189,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,0,-9.318551145143317,13.719311119097785,23.037862264241102,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,0,-4.65978437953519,18.31434455746615,22.97412893700134,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,0,-3.9220954945007866,16.928495474880613,20.8505909693814,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,0,-3.9763980547108386,16.681091475644745,20.657489530355583,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,0,-3.851343068289511,18.746671995136293,22.598015063425805,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,0,-5.169429830366113,18.524094758944422,23.693524589310535,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,0,-10.679535879580168,15.276064840168953,25.95560071974912,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,0,-9.091608301908359,14.564888409419094,23.656496711327453,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,0,-0.7212552887771823,20.195740706861155,20.916995995638338,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,0,-2.9241436247696626,20.78418127327888,23.70832489804854,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,0,-2.641674904403869,16.57173110679156,19.21340601119543,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,0,-9.007597625250053,16.182867255392754,25.190464880642807,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,0,-2.9853544683260314,20.056033590483334,23.041388058809368,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,0,-6.413524208110205,16.151201341532737,22.564725549642944,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,0,-6.460592172095385,17.59414777012259,24.054739942217974,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,0,-2.530160943301028,20.154946663908987,22.685107607210014,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,0,-1.2542773441031543,21.387548779846554,22.64182612394971,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,0,-7.881660123106936,15.843685315218284,23.72534543832522,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,0,-18.185036967199085,4.392472493757361,22.577509460956446,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,0,-0.8514065411319014,19.207476769858626,20.058883310990527,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,0,-3.5967640041395517,18.006058768433373,21.602822772572924,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,0,-2.5638265024097295,21.252168341837905,23.815994844247633,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,0,-8.125270024011716,14.566714336925822,22.69198436093754,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,0,-13.87015955352625,10.577338472501713,24.447498026027965,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,0,-1.4589482721365712,22.20989305708462,23.66884132922119,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,1,-2.519163074202593,22.372900173965455,24.892063248168046,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,1,-7.802984305442214,20.832963697255998,28.635948002698214,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,1,-1.1109708659892434,22.56685927777392,23.677830143763163,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,1,-11.095500831275418,15.998073781640787,27.093574612916207,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,1,-4.049188695325483,21.072825724701026,25.12201442002651,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,1,0.6978202734959542,22.63344261004717,21.935622336551216,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,1,-3.1800672911815537,21.37012374630789,24.550191037489444,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,1,-6.13328639895186,16.89150573959829,23.02479213855015,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,1,-5.9299674715372666,19.696109228532123,25.62607670006939,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,1,-2.3727748666771564,21.41941045237749,23.792185319054646,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,1,-4.387785700886927,20.617449513424404,25.00523521431133,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,1,-7.819411782483802,19.248316230751577,27.067728013235378,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,1,-4.4027095955384,21.36405068679427,25.76676028233267,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,1,-12.333909339271242,15.42852747483636,27.762436814107602,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,1,-4.9605865525268165,19.583412234489305,24.543998787016122,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,1,-5.993811071764066,14.69481328821028,20.688624359974348,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,1,-1.200147391651423,18.22431791483844,19.424465306489864,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,1,-3.4288849472709577,18.351669390195788,21.780554337466747,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,1,-7.271643051543881,15.254328854751105,22.525971906294984,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,1,-2.6335917511970734,18.05667909217452,20.690270843371593,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,1,-6.5249965207799985,16.693827855476883,23.218824376256883,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,1,-6.814981813118689,13.782854420870233,20.59783623398892,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,1,-5.343060427156021,16.291051533800587,21.63411196095661,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,1,-5.518836271249411,12.932950691308685,18.451786962558096,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,1,-3.7366345675594004,12.604545666078334,16.341180233637733,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,1,-11.855363840776338,12.1628384811011,24.01820232187744,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,1,-0.8944622855861046,14.010843679398556,14.905305964984661,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,1,-6.17898422064891,15.071715299352018,21.25069952000093,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,1,-11.544060291343861,9.779080731720528,21.323141023064387,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,1,-14.537837274403135,12.411598073515888,26.94943534791902,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,2,-34.372356271571746,-16.395636041568956,17.97672023000279,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,2,-1.3045381288976126,22.84538274864189,24.1499208775395,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,2,-6.983178817827969,18.11736250561323,25.1005413234412,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
3,2,-4.873576347988527,18.07250110952166,22.946077457510185,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
4,2,-11.07525431654057,15.660051133809539,26.73530545035011,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
5,2,-9.802713671658147,15.245420954897815,25.048134626555964,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
6,2,-7.238842035015485,18.20719923956535,25.446041274580836,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
7,2,-13.870926979855035,12.78405340686418,26.654980386719217,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
8,2,-32.000359950697266,-24.151674890740832,7.848685059956434,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
9,2,-39.158863188174024,-19.279012386679177,19.879850801494847,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
10,2,-11.59407850651066,15.540948869184295,27.135027375694953,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
11,2,-7.9305170590113585,18.163350285835246,26.093867344846604,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
12,2,-10.10131176097989,14.06707651526739,24.168388276247278,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
13,2,-10.762657985115132,13.9960759705545,24.758733955669634,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
14,2,-6.984980929356958,17.67944187133279,24.66442280068975,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
15,2,-12.294965659262678,9.354387837506536,21.649353496769216,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
16,2,-38.771565570390166,-20.427460267594746,18.34410530279542,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
17,2,-41.4949215927194,-19.340824167187712,22.15409742553169,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
18,2,-36.616946140418726,-10.350386988538606,26.26655915188012,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
19,2,-4.096522106053568,10.345580174089308,14.442102280142876,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
20,2,-4.09742008407128,9.198981541935161,13.296401626006443,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
21,2,-7.045754990828068,11.507643327594465,18.553398318422534,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
22,2,-5.522041207920143,5.995418324676555,11.517459532596698,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
23,2,-4.726767093027211,12.251299298117607,16.978066391144818,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
24,2,-14.672023376741006,8.752917343624553,23.42494072036556,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
25,2,-45.21261811793614,-14.629207788156947,30.58341032977919,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
26,2,-38.576897252114115,-4.967590863014336,33.60930638909978,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
27,2,-2.799900112392679,6.593834280718288,9.393734393110968,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
28,2,1.2450646867206474,16.480843917559437,15.235779230838789,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
29,2,-19.884425543704413,6.9800074214114325,26.864432965115846,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
0,3,-11.087440215181754,19.012401659783414,30.09984187496517,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
1,3,-7.66024609752926,18.56302131638257,26.22326741391183,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
2,3,-6.245670191498929,20.11037667637225,26.35604686787118,batch-sfi,4096,1024,hamming,IP1,Gauss,50,0,8000,40,0.96,mix
